,text,likes,timestamp
1727,"इतना सब कुछ हो गया, पूरी घटना पर मणिपुर की पुलिस की सोई हुई थी क्या, देश के गृहमंत्री सोए हुए थे क्या: @atullondhe
 
◆ देखिये ""राष्ट्र की बात"" @manakgupta के साथ 

#RashtraKiBaat #RKB | #ManipurViolence",155,08-08-2023
1728,"Presence of international media at CCPUR on 29th April??? 

#SaveMeitei #ManipurBurning #ManipurViolence",163,08-08-2023
1729,"""कांग्रेस के हाथ खून से भरे हुए हैं, चाहे वह नागालैंड, मिजोरम, असम, मणिपुर या पूर्वोत्तर के अन्य हिस्से हों""

◆ असम के सीएम @himantabiswa का बयान 

Assam CM | NorthEast | #ManipurViolence",90,08-08-2023
1730,"सुना है, डुबे ने आज शिखंडी को द्रौपदी बना दिया 

nitter.net/Jitendr27319184/…
#Manipur 
#ManipurViolence 
#ResignModi 
#ResignSmritiIrani 
#BJPee
#अविश्वास_प्रस्ताव 
#NoConfidenceDebate 
#ModiMuteAdaniLoot
#नरेंद्र_मोदी_ग्लोबल_पप्पू
#RSS_desh_ka_gaddar
#बंदर_के_हाथ_उस्तरा",0,08-08-2023
1731,मणिपुर में सार्वजिनक जगहों पर पुलिस के साथ मैतेई समुदाय के युवाओं के हाथों में हथियारों को देखकर सवाल उठता है कि ये हथियार लूटे गए है या सरकार द्वारा बांटे गए है? #ManipurViolence,2204,08-08-2023
1732,"Meitei Police helping an injured Meitei Pangal (Muslim) shot by Kuki Militants at Kwakta. 
#SaveMeitei #SaveManipur #ManipurPolice #KukiTerrorists 
#ManipurViolence",24,08-08-2023
1733,"Thes so called Innocent meitei civilians with automatic looted guns heading towards KUKI villages can be clearly seen here. The government can anytime recover these weapons but do not, hence the state sponsored ethnic cleansing.#ManipurViolence #ManipurBurning #SaveKukiZoLives",0,08-08-2023
1734,"Dear Daughter: Avoid calling Kuki as terr0rists. Be responsible.

More terr0rists have emerged from meit€is in last 3 months. Why 250 church€s are burnt ?!

I have supported Manipur for long.

#ManipurViolence #Kukis",436,08-05-2023
1735,मणिपुर में सार्वजिनक जगहों पर पुलिस के साथ मैतेई समुदाय के युवाओं के हाथों में हथियारों को देखकर सवाल उठता है कि ये हथियार लूटे गए है या सरकार द्वारा बांटे गए है? #ManipurViolence,2205,08-08-2023
1736,"Vasavi kiro from Jharkhand who came to protest in Delhi.
Thank you Ma'am for standing for Truth.
@aajtak
@AHindunews
@VHPDigital
@Aarya369_
@ashokkmrsingh
@ambedkariteIND
#ManipurViolence 
#manipurterrotist",196,08-07-2023
1737,"#ManipurViolence
        
Police CDOs using #Muslims Masjid at Kwakta as a bunker which is a highest form of sacrilege. 
#Muslims r not part of dis #EthnicCleansing & could be a ploy 2 involve dem.
@Kahlissee",117,08-08-2023
1739,"મણિપુર હિંસા મુદ્દે મોદીના મૌનના કારણે અવિશ્વાસ પ્રસ્તાવ લાવવો પડ્યો : ગૌરવ ગોગોઈ 

#ManipurViolence #ManipurBurning #PMModi #GauravGogoi #NoConfidenceDebate #NoConfidenceVote #Vibesofindia

guj.vibesofindia.com/news/mo…",0,08-08-2023
1740,"We have 3 questions for PM Modi:

1. Why has PM Modi not visited Manipur till date?

2. Why did PM Modi take almost 80 days to speak on Manipur?

3. Why hasn't PM Modi sacked the CM of Manipur till date?

: @GauravGogoiAsm
Congress MP
#ManipurViolence
#NoConfidenceMotion",97,08-08-2023
1741,"Hi @Spearcorps can you please confirm who has such weaponry....these looks like mortars?! #ManipurViolence

Have #Kuki terrorists been disarmed as part of SoO (Suspension of Ops)? What is being done to stop inflow of weapons from their bases in Myanmar?",387,08-07-2023
1742,"Thank you Punjab!!!
#farmers #ManipurViolence",132,08-06-2023
1743,"#MeiteiTerroristOrganisationsNumberingSix‼️

Defense and Strategic Analyst Major Amit Bansal @majoramitbansal succinctly explained: 

—Why #ManipurViolence continue for so long❓
—What has gone wrong is succinctly explained❓
—Why No effort by state govt to retrieve those weapons…",82,08-08-2023
1744,"#JUSTIN | மணிப்பூரில் வன்முறையை கட்டுப்படுத்த தவறிய, ஒன்றிய அரசை கண்டித்தும், அம்மாநில பாஜக அரசை கலைத்திட வலியுறுத்தியும் வரும் ஞாயிற்றுக்கிழமை காலை 10 மணிக்கு கண்டன ஆர்பாட்டம் நடத்தப்படும் என மக்கள் நீதி மய்யம் அறிவிப்பு!

#SunNews | #ManipurViolence | #KamalHaasan |…",266,08-02-2023
1745,Wow so he knows everything about #ManipurViolence yet it is going on for 3+ months?,0,08-08-2023
1746,"மோடி மீது நாட்டு மக்கள் நம்பிக்கை இழந்துள்ளனர் | நாடாளுமன்றத்தில் திருமா அனல் பறக்கும் பேச்சு | #thirumavalavan | #LokSabha | #modi | #manipurincident | #ManipurViolence | #vck | #VelichamTV
@thirumaofficial @narendramodi @annamalai_k @BJPindia__",106,08-08-2023
1747,"When  Hate consumes the agressers aka N. BIREN SINGH and the govt.
#meiteimuslim mosque turned into a Bunker by #meitei State Forces #commandos .

Where is sanity??!!!!

#ManipurViolence
#savekukisfrommeiteis 

@PMOIndia 
@AmitShah
@paolienlal 
@RahulGandhi
@INCIndia 
@aajtak…",76,08-08-2023
1748,मणिपुर में सार्वजिनक जगहों पर पुलिस के साथ मैतेई समुदाय के युवाओं के हाथों में हथियारों को देखकर सवाल उठता है कि ये हथियार लूटे गए है या सरकार द्वारा बांटे गए है? #ManipurViolence,2207,08-08-2023
1749,"”267-ன் கீழ் மணிப்பூரை பேசணும்” - டென்ஷன் ஆகி எழுந்த ஜெகதீப் தன்கர்; சஸ்பெண்ட ஆன திரிணாமுல் எம்.பி!
#ManipurViolence #bjp #metropeople #newsupdates",0,08-08-2023
1750,"#kukis lies and propaganda has been debunked EVERYDAY by @ThemReview1 
People need to know the TRUTH of the #ManipurViolence
@elonmusk what’s going on here? Please review this matter @X",9,08-08-2023
1751,"Security personnels cracking jokes around with the #Kuki women & pushing back when they asked to do so. 

But when #Meitei Meira paibi women sit on a peaceful protest?

This double standard is unreal.

#Manipur #ManipurHorror #ManipurViolence #ManipurCrisis #ManipurVideo",136,08-03-2023
1752,"Thank you @GauravGogoiAsm
ji for your fiery & BOLD speech.
#INDIA stands with #MANIPUR
This #NoConfidenceMotion
wasn't about numbers but #ManipurViolence 
Our representatives must keep asking uncomfortable questions and hold the ones in power accountable. piped.video/O7_CQha_rYk",6,08-08-2023
1753,"TELANGANA Mein Koi Bulldozer Nahi Chalte, Na Ghar Jalte Hain : #AkbaruddinOwaisi

#NuhVoilence #Haryanaviolence #ManipurViolence",115,08-08-2023
1754,"बेटी -बचाओ, बेटी -पढ़ाओ का अभियान चलाने वाली संस्कारी पार्टी #ManipurViolence पर मौन क्यों है...?",16,19-07-2023
1755,"#TELANGANA Mein Koie Bulldozer Nahi Chalte, Na Ghar Jalte Hain..
@asadowaisi

#ManipurViolence #Haryanaviolence #NuhVoilence",367,08-08-2023
1756,मणिपुर में सार्वजिनक जगहों पर पुलिस के साथ मैतेई समुदाय के युवाओं के हाथों में हथियारों को देखकर सवाल उठता है कि ये हथियार लूटे गए है या सरकार द्वारा बांटे गए है? #ManipurViolence,2209,08-08-2023
1757,Reporting... Assam Rifles were discovered providing support to KUKI militants during an assault on a Meitei village. Source: ISTV #ManipurViolence #ManipurBurning #SaveManipur #SaveMeitei #MeiteiPangals @AmitShah @PMOIndia @HMOIndia @narendramodi,91,08-07-2023
1758,Be it #ManipurViolence or #NuhViolence - MODIfied hate-factory is converting #India to Inferno...,0,08-08-2023
1759,"We have 3 questions for PM Modi:

1. Why has PM Modi not visited Manipur till date?

2. Why did PM Modi take almost 80 days to speak on Manipur?

3. Why hasn't PM Modi sacked the CM of Manipur till date?

: @GauravGogoiAsm
Congress MP
#ManipurViolence
#NoConfidenceMotion",98,08-08-2023
1760,"#ManipurViolence | The continuing violence in Manipur brought together farmers from across 20 districts in Punjab on Sunday, August 6, to stage a protest against the alleged failure of the government in controlling the violence. 

@journoviv writes:
thewire.in/rights/punjab-far…",111,08-08-2023
1761,"Even those who cannot walk have come to Parliament for #ManipurViolence 

#ManipurBurning #ManipurHorror #Rahul_is_Back #RahulGandhi 
@B5001001101 @parulnagpal @RoyDebashree02",251,08-07-2023
1762,"#ManipurViolence
        
Police CDOs using #Muslims Masjid at Kwakta as a bunker which is a highest form of sacrilege. 
#Muslims r not part of dis #EthnicCleansing & could be a ploy 2 involve dem.
@Kahlissee",118,08-08-2023
1763,"Youth Congress stages protest against govt
absoluteindianews.com/main-s…
@IYC @BJP4India #ManipurViolence @srinivasiyc @narendramodi @NBirenSingh #news",45,08-08-2023
1764,"Vasavi kiro from Jharkhand who came to protest in Delhi.
Thank you Ma'am for standing for Truth.
@aajtak
@AHindunews
@VHPDigital
@Aarya369_
@ashokkmrsingh
@ambedkariteIND
#ManipurViolence 
#manipurterrotist",197,08-07-2023
1765,मणिपुर में सार्वजिनक जगहों पर पुलिस के साथ मैतेई समुदाय के युवाओं के हाथों में हथियारों को देखकर सवाल उठता है कि ये हथियार लूटे गए है या सरकार द्वारा बांटे गए है? #ManipurViolence,2212,08-08-2023
